name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,bench_explain
Aaron Ramsdale,2021-11-27,Sat,13,Home,W 2–0,Arsenal,Newcastle Utd,Y,GK,90.0,22.0,21.0,22.0,0.0,0.0,0.0,18.0,0.0,0.0,,0.0,0.0,11.0,66.0,47.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,100.0,0.0,
Takehiro Tomiyasu,2021-09-11,Sat,4,Home,W 1–0,Arsenal,Norwich City,Y,RB,61.0,49.0,2.0,18.0,19.0,12.0,4.0,43.0,1.0,1.0,100.0,1.0,0.0,16.0,42.0,16.0,1.0,0.0,0.0,0.0,0.0,17.0,16.0,94.1,2.0,
Takehiro Tomiyasu,2021-09-18,Sat,5,Away,W 1–0,Arsenal,Burnley,Y,RB,90.0,79.0,10.0,34.0,40.0,8.0,0.0,67.0,0.0,0.0,,0.0,0.0,40.0,151.0,105.0,3.0,1.0,0.0,1.0,1.0,38.0,37.0,97.4,3.0,
Takehiro Tomiyasu,2021-09-26,Sun,6,Home,W 3–1,Arsenal,Tottenham,Y,RB,90.0,68.0,4.0,28.0,32.0,11.0,1.0,59.0,0.0,0.0,,0.0,0.0,32.0,138.0,77.0,5.0,0.0,0.0,3.0,0.0,40.0,34.0,85.0,0.0,
Takehiro Tomiyasu,2021-10-02,Sat,7,Away,D 0–0,Arsenal,Brighton,Y,RB,90.0,52.0,3.0,25.0,20.0,7.0,0.0,43.0,0.0,0.0,,0.0,0.0,19.0,27.0,16.0,0.0,0.0,0.0,2.0,1.0,28.0,24.0,85.7,0.0,
Takehiro Tomiyasu,2021-10-18,Mon,8,Home,D 2–2,Arsenal,Crystal Palace,Y,RB,90.0,91.0,2.0,24.0,48.0,27.0,0.0,76.0,1.0,1.0,100.0,1.0,0.0,50.0,195.0,112.0,3.0,5.0,0.0,0.0,4.0,56.0,52.0,92.9,1.0,
Takehiro Tomiyasu,2021-10-22,Fri,9,Home,W 3–1,Arsenal,Aston Villa,Y,RB,90.0,68.0,7.0,24.0,35.0,15.0,0.0,60.0,0.0,0.0,,0.0,0.0,33.0,328.0,258.0,5.0,3.0,0.0,2.0,2.0,39.0,36.0,92.3,0.0,
Takehiro Tomiyasu,2021-10-30,Sat,10,Away,W 2–0,Arsenal,Leicester City,Y,RB,90.0,51.0,4.0,18.0,25.0,11.0,1.0,44.0,1.0,2.0,50.0,1.0,0.0,20.0,122.0,72.0,4.0,1.0,0.0,0.0,0.0,29.0,22.0,75.9,0.0,
Takehiro Tomiyasu,2021-11-07,Sun,11,Home,W 1–0,Arsenal,Watford,Y,RB,90.0,71.0,3.0,21.0,37.0,19.0,1.0,59.0,0.0,0.0,,0.0,0.0,39.0,256.0,168.0,8.0,3.0,0.0,2.0,0.0,40.0,40.0,100.0,1.0,
Takehiro Tomiyasu,2021-11-20,Sat,12,Away,L 0–4,Arsenal,Liverpool,Y,RB,90.0,55.0,5.0,18.0,25.0,14.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0,24.0,34.0,22.0,0.0,1.0,0.0,1.0,2.0,26.0,25.0,96.2,1.0,
Takehiro Tomiyasu,2021-11-27,Sat,13,Home,W 2–0,Arsenal,Newcastle Utd,Y,RB,90.0,95.0,3.0,17.0,47.0,37.0,3.0,86.0,1.0,2.0,50.0,1.0,0.0,65.0,267.0,132.0,8.0,4.0,0.0,0.0,0.0,71.0,67.0,94.4,9.0,
Albert Sambi Lokonga,2021-08-13,Fri,1,Away,L 0–2,Arsenal,Brentford,Y,DM,90.0,82.0,2.0,19.0,42.0,27.0,0.0,80.0,0.0,0.0,,0.0,0.0,67.0,424.0,223.0,16.0,3.0,0.0,1.0,1.0,67.0,65.0,97.0,1.0,
