name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,bench_explain
Gabriel Jesus,2021-09-11,Sat,4,Away,W 1–0,Manchester City,Leicester City,Y,RW,83.0,19.0,31.0,61.3,309.0,69.0,8.0,12.0,66.7,11.0,15.0,73.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,
Gabriel Jesus,2021-09-18,Sat,5,Home,D 0–0,Manchester City,Southampton,Y,RW,66.0,15.0,22.0,68.2,225.0,49.0,9.0,11.0,81.8,5.0,8.0,62.5,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Gabriel Jesus,2021-09-25,Sat,6,Away,W 1–0,Manchester City,Chelsea,Y,"RW,FW",90.0,36.0,46.0,78.3,515.0,51.0,21.0,23.0,91.3,14.0,18.0,77.8,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Gabriel Jesus,2021-10-03,Sun,7,Away,D 2–2,Manchester City,Liverpool,Y,RW,90.0,31.0,38.0,81.6,497.0,134.0,16.0,16.0,100.0,12.0,13.0,92.3,2.0,5.0,40.0,1.0,0.3,3.0,2.0,4.0,0.0,5.0,
Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabriel Jesus,2021-10-23,Sat,9,Away,W 4–1,Manchester City,Brighton,Y,RW,86.0,32.0,37.0,86.5,430.0,84.0,22.0,25.0,88.0,9.0,11.0,81.8,1.0,1.0,100.0,1.0,0.2,1.0,1.0,1.0,0.0,1.0,
Gabriel Jesus,2021-10-30,Sat,10,Home,L 0–2,Manchester City,Crystal Palace,Y,"RW,AM",90.0,26.0,28.0,92.9,344.0,92.0,15.0,15.0,100.0,9.0,9.0,100.0,1.0,2.0,50.0,0.0,0.2,1.0,0.0,1.0,0.0,2.0,
Gabriel Jesus,2021-11-06,Sat,11,Away,W 2–0,Manchester City,Manchester Utd,Y,RW,90.0,46.0,53.0,86.8,704.0,101.0,19.0,24.0,79.2,22.0,24.0,91.7,1.0,1.0,100.0,0.0,0.2,3.0,1.0,0.0,0.0,3.0,
Gabriel Jesus,2021-11-21,Sun,12,Home,W 3–0,Manchester City,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Gabriel Jesus,2021-11-28,Sun,13,Home,W 2–1,Manchester City,West Ham,Y,"FW,RW,LW",90.0,32.0,40.0,80.0,456.0,89.0,18.0,20.0,90.0,11.0,16.0,68.8,1.0,1.0,100.0,0.0,0.1,2.0,3.0,3.0,0.0,5.0,
Gabriel Jesus,2021-12-01,Wed,14,Away,W 2–1,Manchester City,Aston Villa,Y,FW,86.0,23.0,25.0,92.0,335.0,45.0,14.0,15.0,93.3,8.0,9.0,88.9,1.0,1.0,100.0,1.0,0.2,1.0,0.0,3.0,1.0,3.0,
Aymeric Laporte,2021-08-15,Sun,1,Away,L 0–1,Manchester City,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
