name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,bench_explain
Fred,2021-08-14,Sat,1,Home,W 5–1,Manchester Utd,Leeds United,Y,DM,90.0,51.0,3.0,9.0,34.0,9.0,1.0,50.0,0.0,1.0,0.0,0.0,0.0,28.0,106.0,60.0,3.0,1.0,0.0,3.0,0.0,35.0,34.0,97.1,1.0,
Fred,2021-08-22,Sun,2,Away,D 1–1,Manchester Utd,Southampton,Y,DM,75.0,67.0,3.0,23.0,32.0,14.0,0.0,67.0,0.0,0.0,,0.0,0.0,37.0,144.0,61.0,2.0,1.0,0.0,0.0,2.0,39.0,36.0,92.3,0.0,
Fred,2021-08-29,Sun,3,Away,W 1–0,Manchester Utd,Wolves,Y,DM,90.0,77.0,3.0,16.0,57.0,6.0,1.0,77.0,0.0,0.0,,0.0,0.0,52.0,189.0,80.0,4.0,0.0,0.0,1.0,1.0,57.0,55.0,96.5,3.0,
Fred,2021-09-11,Sat,4,Home,W 4–1,Manchester Utd,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Fred,2021-09-19,Sun,5,Away,W 2–1,Manchester Utd,West Ham,Y,DM,87.0,89.0,3.0,21.0,53.0,19.0,0.0,89.0,0.0,1.0,0.0,0.0,0.0,56.0,239.0,117.0,2.0,0.0,0.0,1.0,0.0,63.0,62.0,98.4,0.0,
Fred,2021-09-25,Sat,6,Home,L 0–1,Manchester Utd,Aston Villa,Y,DM,90.0,52.0,3.0,16.0,33.0,4.0,0.0,50.0,2.0,2.0,100.0,2.0,0.0,33.0,69.0,19.0,1.0,0.0,0.0,1.0,1.0,35.0,35.0,100.0,0.0,
Fred,2021-10-02,Sat,7,Home,D 1–1,Manchester Utd,Everton,Y,DM,69.0,74.0,2.0,12.0,48.0,15.0,0.0,70.0,1.0,2.0,50.0,1.0,0.0,47.0,128.0,70.0,3.0,0.0,0.0,1.0,1.0,53.0,49.0,92.5,0.0,
Fred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fred,2021-10-24,Sun,9,Home,L 0–5,Manchester Utd,Liverpool,Y,"CM,DM",90.0,62.0,3.0,16.0,38.0,11.0,0.0,61.0,0.0,0.0,,0.0,0.0,38.0,167.0,77.0,3.0,0.0,0.0,3.0,0.0,46.0,39.0,84.8,1.0,
Fred,2021-10-30,Sat,10,Away,W 3–0,Manchester Utd,Tottenham,Y,"DM,CM",90.0,59.0,2.0,12.0,30.0,19.0,2.0,57.0,0.0,1.0,0.0,0.0,0.0,29.0,77.0,51.0,5.0,1.0,0.0,1.0,7.0,43.0,41.0,95.3,2.0,
